Country Name,Country Code,Series Name,Series Code,2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
Argentina,ARG,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,19.381,18.71,18.34,19.555,19.137,20.267,21.799,22.843,23.845,25.842,30.429,23.373,19.004,17.946,19.228
Argentina,ARG,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,19.0490238114851,18.6211188839315,19.0299608764648,19.6857850931616,20.1779734655309,20.604372046677,21.0846506714366,21.505941986483,21.6175577222417,22.7149996003683,24.0669497937937,24.0189803057016,23.2797968408073,22.4431470253428,22.4231386348518
Argentina,ARG,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,5.01972007751465,5.29063987731934,5.3458399772644,5.43660020828247,5.36144018173218,5.77611017227173,5.54548978805542,5.45432996749878,4.87773990631104,4.77165985107422,5.27689981460571,4.65393018722534,4.79263019561768,5.00324010848999,..
Argentina,ARG,GDP per capita (current US$),NY.GDP.PCAP.CD,10260.1313108254,12704.2831819684,12949.717486654,12963.675773326,12233.1444119186,13679.6264980954,12699.9623137756,14532.5009308511,11752.7998922979,9955.97478680428,8535.59938004389,10738.0179223384,13962.1894087223,14261.8465667948,13969.7836603737
Argentina,ARG,"Labor force participation rate for ages 15-24, total (%) (modeled ILO estimate)",SL.TLF.ACTI.1524.ZS,41.047,40.912,40.511,40.085,38.585,38.707,38.828,38.951,39.404,39.003,33.091,37.005,38.023,39.123,38.722
Argentina,ARG,"School enrollment, secondary (% gross)",SE.SEC.ENRR,99.0709991455078,100.884559631348,102.709991455078,104.540863037109,106.038902282715,107.504867553711,109.598327636719,110.377799987793,109.671241760254,110.460151672363,112.376731872559,115.735778808594,114.14811706543,105.574584297051,..
Armenia,ARM,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,37.517,38.08,34.299,35.034,36.376,31.854,35.657,37.728,33.62,32.613,32.079,30.095,26.691,26.736,26.659
Armenia,ARM,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,46.6693687063109,47.2795797167657,46.7265421292748,45.7123707423573,45.5644503082124,44.713284091974,43.737876038607,41.953387777937,41.6632765532805,38.558798749928,38.907623537019,35.8547137639461,35.4281537602789,33.974477975018,33.4807814964191
Armenia,ARM,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.24900007247925,3.14384007453919,2.77248001098633,2.65018010139465,2.24724006652832,2.80591011047363,2.75812005996704,2.70759010314941,2.11331180512289,2.15984239839771,2.70555996894836,2.76784992218018,2.4918999671936,2.43869996070862,..
Armenia,ARM,GDP per capita (current US$),NY.GDP.PCAP.CD,3041.34450723339,3349.55309771906,3511.56399687426,3680.16692158886,3852.11800610384,3512.39350276709,3524.42476874707,3869.05373867752,4196.00562301769,4597.22887399548,4268.68093304583,4685.17997128509,6571.97445545099,8159.08720967996,8556.21406956719
Armenia,ARM,"Labor force participation rate for ages 15-24, total (%) (modeled ILO estimate)",SL.TLF.ACTI.1524.ZS,46.268,45.355,44.166,43.655,43.084,42.59,42.56,41.449,40.688,38.642,38.775,39.574,37.527,38.233,38.449
Armenia,ARM,"School enrollment, secondary (% gross)",SE.SEC.ENRR,107.732391357422,94.8774032592773,..,86.8721923828125,86.5204010009766,86.442138671875,..,..,83.0249410833595,86.8260633029699,88.5080298201293,91.4853735120921,91.7106609922965,89.4111027634947,90.9458714101262
Aruba,ABW,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
